D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_141.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_141.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_141.jpg, 0, 0, 0, 3.958254E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_242.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_242.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_242.jpg, 0, 0, 0, 3.795535E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_345.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_345.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_345.jpg, 0, 0, 0, 5.02863E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_445.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_445.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_445.jpg, 0, 0, 0, 4.952009E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_546.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_546.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_546.jpg, 0, 0, 0, 5.411798E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_647.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_647.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_647.jpg, 0, 0, 0, 4.279113E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_748.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_748.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_748.jpg, 0, 0, 0, 3.93339E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_849.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_849.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_849.jpg, 0, 0, 0, 3.987978E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_34_950.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_34_950.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_34_950.jpg, 0, 0, 0, 4.73561E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_051.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_051.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_051.jpg, 0, 0, 0, 6.687134E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_152.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_152.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_152.jpg, 0, 0, 0, 5.876499E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_253.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_253.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_253.jpg, 0, 0, 0, 5.78425E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_355.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_355.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_355.jpg, 0, 0, 0, 6.090236E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_456.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_456.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_456.jpg, 0, 0, 0, 5.664572E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_558.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_558.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_558.jpg, 0, 0, 0, 7.089854E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_660.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_660.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_660.jpg, 0, 0, 0, 4.255535E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_763.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_763.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_763.jpg, 0, 0, 0, 8.317608E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_865.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_865.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_865.jpg, 0, 0, 0, 6.717913E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_35_968.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_35_968.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_35_968.jpg, 0, 0, 0, 5.6062E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_070.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_070.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_070.jpg, 0, 0, 0, 5.727738E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_173.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_173.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_173.jpg, 0, 0, 0, 7.659446E-05
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_275.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_275.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_275.jpg, 0, 0.0720213, 0, 0.05902223
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_376.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_376.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_376.jpg, 0, 0.3773365, 0, 0.3435992
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_476.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_476.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_476.jpg, 0, 0.6767347, 0, 1.03271
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_576.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_576.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_576.jpg, 0, 0.9710989, 0, 2.132352
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_680.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_680.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_680.jpg, 0, 1, 0, 3.347895
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_779.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_779.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_779.jpg, 0, 1, 0, 4.553313
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_882.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_882.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_882.jpg, 0, 1, 0, 5.747258
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_36_986.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_36_986.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_36_986.jpg, 0, 1, 0, 6.929699
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_087.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_087.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_087.jpg, 0, 1, 0, 8.100659
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_189.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_189.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_189.jpg, 0, 1, 0, 9.260499
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_291.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_291.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_291.jpg, -0.211548, 1, 0, 10.62522
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_394.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_394.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_394.jpg, -0.1232706, 1, 0, 11.57639
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_494.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_494.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_494.jpg, 0, 1, 0, 12.92558
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_596.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_596.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_596.jpg, 0, 1, 0, 13.82046
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_697.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_697.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_697.jpg, 0, 1, 0, 15.19851
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_798.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_798.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_798.jpg, -0.09259322, 1, 0, 16.06002
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_37_900.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_37_900.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_37_900.jpg, -0.3718196, 1, 0, 17.30082
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_001.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_001.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_001.jpg, -0.07101418, 1, 0, 18.19664
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_103.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_103.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_103.jpg, 0, 0.8399193, 0, 19.37208
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_204.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_204.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_204.jpg, 0, 0.5431268, 0, 19.88639
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_306.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_306.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_306.jpg, 0, 0.2458076, 0, 20.39775
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_407.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_407.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_407.jpg, 0, 0, 0, 20.06689
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_511.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_511.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_511.jpg, -0.2020119, 0, 0, 19.84247
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_611.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_611.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_611.jpg, -0.1840263, 0, 0, 19.98077
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_713.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_713.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_713.jpg, 0, 0, 0, 19.48448
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_814.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_814.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_814.jpg, 0, 0, 0, 19.70167
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_38_917.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_38_917.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_38_917.jpg, -0.1923027, 0, 0, 19.15868
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_020.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_020.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_020.jpg, -0.2528949, 0, 0, 19.36772
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_121.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_121.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_121.jpg, 0, 0, 0, 18.79131
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_223.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_223.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_223.jpg, -0.2734842, 0, 0, 19.09092
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_325.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_325.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_325.jpg, -0.03987274, 0, 0, 18.49989
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_426.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_426.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_426.jpg, -0.009109801, 0, 0, 18.81857
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_527.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_527.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_527.jpg, -0.3147909, 0, 0, 18.19977
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_629.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_629.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_629.jpg, -0.6075817, 0, 0, 18.37801
D:\projects_ai_deep\AI_car\model_generated\IMG\center_2019_12_07_20_49_39_730.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\left_2019_12_07_20_49_39_730.jpg, D:\projects_ai_deep\AI_car\model_generated\IMG\right_2019_12_07_20_49_39_730.jpg, -0.9699549, 0, 0, 17.89326
